name,cam,type,success,open,input_faces,output_faces,case_1,case_2,case_3,case_4,case_5,runtime,wso
bunny,000001,anim,True,False,42928,23412,0,0,1,4,0,3.759,1
bunny,000002,anim,True,False,42928,23448,0,0,3,0,0,3.802,1
bunny,000003,anim,True,False,42928,23638,0,0,2,0,0,3.687,1
bunny,000004,anim,True,False,42928,23666,0,0,0,2,0,3.725,1
bunny,000005,anim,True,False,42928,23674,0,0,0,0,0,3.639,1
bunny,000006,anim,True,False,42928,23584,0,0,1,0,0,3.929,1
bunny,000007,anim,True,False,42928,23388,0,0,0,0,0,3.8,1
bunny,000008,anim,True,False,42928,23080,0,0,0,0,0,3.64,1
bunny,000009,anim,True,False,42928,23322,0,0,1,0,0,3.518,1
bunny,000010,anim,True,False,42928,23204,0,0,0,2,0,3.575,1
bunny,000011,anim,True,False,42928,23030,0,0,0,0,0,3.67,1
bunny,000012,anim,True,False,42928,22562,0,0,0,0,0,3.666,1
bunny,000013,anim,True,False,42928,22686,0,0,0,0,0,3.645,1
bunny,000014,anim,True,False,42928,22764,0,0,0,0,0,3.546,1
bunny,000015,anim,True,False,42928,22452,4,0,1,0,0,3.857,1
bunny,000016,anim,True,False,42928,23260,0,0,1,0,1,3.847,1
bunny,000017,anim,True,False,42928,22890,0,0,0,2,0,3.801,1
bunny,000018,anim,True,False,42928,22972,0,0,0,2,0,3.914,1
bunny,000019,anim,True,False,42928,23506,0,0,2,4,0,3.76,1
bunny,000020,anim,True,False,42928,23132,0,0,2,0,0,3.702,1
bunny,000021,anim,True,False,42928,23302,0,0,1,4,0,3.742,1
bunny,000022,anim,True,False,42928,23486,0,0,0,2,0,3.661,1
bunny,000023,anim,True,False,42928,24142,0,0,1,2,0,3.815,1
bunny,000024,anim,True,False,42928,23332,0,0,0,0,0,3.744,1
bunny,000025,anim,True,False,42928,23208,0,0,0,0,0,3.677,1
bunny,000026,anim,True,False,42928,23680,0,0,1,0,0,3.599,1
bunny,000027,anim,True,False,42928,24114,0,0,1,0,0,3.628,1
bunny,000028,anim,True,False,42928,23890,0,0,1,4,0,3.834,1
bunny,000029,anim,True,False,42928,23492,0,0,0,0,0,4.038,1
bunny,000030,anim,True,False,42928,24834,0,0,0,2,0,4.11,1
bunny,000031,anim,True,False,42928,23478,0,1,2,0,0,3.953,1
bunny,000032,anim,True,False,42928,23608,0,0,1,4,0,3.958,1
bunny,000033,anim,True,False,42928,23200,0,0,0,0,0,3.762,1
bunny,000034,anim,True,False,42928,23532,0,0,0,2,0,4.153,1
bunny,000035,anim,True,False,42928,24014,0,0,2,2,0,4.144,1
bunny,000036,anim,True,False,42928,23650,0,0,1,0,0,4.264,1
bunny,000037,anim,True,False,42928,23088,0,0,0,2,0,3.858,1
bunny,000038,anim,True,False,42928,23074,0,0,1,0,0,3.952,1
bunny,000039,anim,True,False,42928,23356,0,0,0,2,0,4.047,1
bunny,000040,anim,True,False,42928,23374,0,0,1,2,0,4.174,1
bunny,000041,anim,True,False,42928,23388,0,0,1,2,0,4.097,1
bunny,000042,anim,True,False,42928,23662,0,0,1,0,0,3.804,1
bunny,000043,anim,True,False,42928,23584,0,0,0,2,0,4.003,1
bunny,000044,anim,True,False,42928,23510,0,0,1,2,0,4.195,1
bunny,000045,anim,True,False,42928,23586,0,0,1,0,0,4.188,1
bunny,000046,anim,True,False,42928,23188,0,0,0,0,0,4.228,1
bunny,000047,anim,True,False,42928,23296,0,0,1,0,0,4.017,1
bunny,000048,anim,True,False,42928,23810,0,0,0,6,0,4.568,1
bunny,000049,anim,True,False,42928,23590,0,0,2,2,0,4.302,1
bunny,000050,anim,True,False,42928,23188,0,0,1,8,0,4.314,1
bunny,000051,anim,True,False,42928,23414,0,0,1,8,0,4.169,1
bunny,000052,anim,True,False,42928,22844,0,0,2,4,0,4.02,1
bunny,000053,anim,True,False,42928,22976,0,0,2,6,0,4.06,1
bunny,000054,anim,True,False,42928,23244,0,0,4,4,0,4.136,1
bunny,000055,anim,True,False,42928,23086,0,0,0,4,0,3.997,1
bunny,000056,anim,True,False,42928,22504,0,0,4,4,0,3.977,1
bunny,000057,anim,True,False,42928,22650,0,0,1,4,0,3.87,1
bunny,000058,anim,True,False,42928,22468,0,0,1,2,0,3.863,1
bunny,000059,anim,True,False,42928,22056,0,0,0,4,0,3.912,1
bunny,000060,anim,True,False,42928,23164,0,0,2,2,0,4.142,1
bunny,000061,anim,True,False,42928,22870,0,0,2,4,0,4.42,1
bunny,000062,anim,True,False,42928,23058,0,0,0,2,0,4.302,1
bunny,000063,anim,True,False,42928,22982,0,0,1,0,0,4.54,1
bunny,000064,anim,True,False,42928,23344,0,0,2,0,0,4.501,1
bunny,000065,anim,True,False,42928,23560,0,0,1,4,0,4.6,1
bunny,000066,anim,True,False,42928,23544,0,0,1,0,0,4.2,1
bunny,000067,anim,True,False,42928,23422,0,0,1,2,0,4.471,1
bunny,000068,anim,True,False,42928,23436,0,0,0,0,0,4.308,1
bunny,000069,anim,True,False,42928,23398,0,0,1,2,0,4.307,1
bunny,000070,anim,True,False,42928,23290,0,0,2,2,0,4.479,1
bunny,000071,anim,True,False,42928,23080,0,0,1,0,0,4.439,1
bunny,000072,anim,True,False,42928,23404,0,0,1,0,0,4.459,1
bunny,000073,anim,True,False,42928,23570,0,0,3,2,0,4.533,1
bunny,000074,anim,True,False,42928,22994,0,0,0,0,0,4.413,1
bunny,000075,anim,True,False,42928,22784,0,0,0,0,0,4.25,1
bunny,000076,anim,True,False,42928,22632,0,0,0,0,0,4.254,1
bunny,000077,anim,True,False,42928,22710,0,0,0,2,0,4.394,1
bunny,000078,anim,True,False,42928,23592,0,0,2,2,0,4.599,1
bunny,000079,anim,True,False,42928,23582,0,0,1,6,0,4.598,1
bunny,000080,anim,True,False,42928,23490,0,0,1,0,0,4.669,1
bunny,000081,anim,True,False,42928,24006,0,0,2,2,0,4.778,1
bunny,000082,anim,True,False,42928,22566,0,0,2,4,0,4.853,1
bunny,000083,anim,True,False,42928,24458,0,0,0,4,0,5.39,1
bunny,000084,anim,True,False,42928,23986,0,0,4,0,0,5.131,1
bunny,000085,anim,True,False,42928,23566,0,0,0,2,0,4.978,1
bunny,000086,anim,True,False,42928,24370,0,0,2,2,0,5.31,1
bunny,000087,anim,True,False,42928,24002,0,0,3,3,0,4.912,1
bunny,000088,anim,True,False,42928,24070,0,0,1,0,1,5.248,1
bunny,000089,anim,True,False,42928,24370,0,0,1,8,0,5.371,1
bunny,000090,anim,True,False,42928,24176,0,0,2,6,0,5.21,1
bunny,000091,anim,True,False,42928,23576,0,0,2,4,0,4.906,1
bunny,000092,anim,True,False,42928,24390,0,0,1,2,0,5.153,1
bunny,000093,anim,True,False,42928,23844,0,0,1,0,0,5.126,1
bunny,000094,anim,True,False,42928,23866,0,0,0,2,0,4.903,1
bunny,000095,anim,True,False,42928,23486,0,0,3,6,0,5.032,1
bunny,000096,anim,True,False,42928,23480,0,0,1,2,0,4.777,1
bunny,000097,anim,True,False,42928,24066,0,0,3,7,0,5.063,1
bunny,000098,anim,True,False,42928,24056,0,0,1,6,1,5.31,1
bunny,000099,anim,True,False,42928,23734,0,2,2,14,0,5.297,1
bunny,000100,anim,True,False,42928,24148,0,0,2,6,0,5.145,1
bunny,000101,anim,True,False,42928,23666,0,0,1,2,0,5.392,1
bunny,000102,anim,True,False,42928,24026,0,0,1,6,0,5.358,1
bunny,000103,anim,True,False,42928,24162,0,0,2,8,0,5.409,1
bunny,000104,anim,True,False,42928,24568,0,0,1,11,0,4.821,1
bunny,000105,anim,True,False,42928,24336,0,0,2,4,0,4.98,1
bunny,000106,anim,True,False,42928,22390,9,0,4,2,0,4.758,1
bunny,000107,anim,True,False,42928,23994,0,1,3,0,0,4.93,1
bunny,000108,anim,True,False,42928,23268,0,0,3,8,0,4.87,1
bunny,000109,anim,True,False,42928,23360,0,0,4,4,0,4.647,1
bunny,000110,anim,True,False,42928,23326,0,0,0,4,0,4.778,1
bunny,000111,anim,True,False,42928,23338,0,0,1,6,0,4.975,1
bunny,000112,anim,True,False,42928,23386,0,0,1,6,0,5.124,1
bunny,000113,anim,True,False,42928,24168,0,0,3,10,0,5.095,1
bunny,000114,anim,True,False,42928,24158,0,0,3,6,0,5.257,1
bunny,000115,anim,True,False,42928,23668,2,0,5,8,0,5.6,1
bunny,000116,anim,True,False,42928,24066,0,0,3,10,0,5.111,1
bunny,000117,anim,True,False,42928,23710,0,0,3,0,0,5.068,1
bunny,000118,anim,True,False,42928,23362,0,0,2,6,0,5.042,1
bunny,000119,anim,True,False,42928,23642,0,0,1,2,0,5.017,1
bunny,000120,anim,True,False,42928,23416,0,0,1,4,0,5.084,1
bunny,000121,anim,True,False,42928,23426,0,0,3,0,0,4.827,1
bunny,000122,anim,True,False,42928,23638,0,0,1,5,0,4.926,1
bunny,000123,anim,True,False,42928,23984,0,0,1,0,1,4.812,1
bunny,000124,anim,True,False,42928,23738,0,0,3,2,1,4.782,1
bunny,000125,anim,True,False,42928,23430,0,0,1,10,0,5.313,1
bunny,000126,anim,True,False,42928,23444,0,0,3,6,0,5.562,1
bunny,000127,anim,True,False,42928,23388,0,0,3,2,0,5.069,1
bunny,000128,anim,True,False,42928,23574,0,0,3,2,0,5.099,1
bunny,000129,anim,True,False,42928,23456,0,0,1,2,0,5.374,1
bunny,000130,anim,True,False,42928,21312,0,0,3,10,0,4.749,1
bunny,000131,anim,True,False,42928,23570,0,0,0,4,0,5.202,1
bunny,000132,anim,True,False,42928,23240,0,0,1,2,1,5.242,1
bunny,000133,anim,True,False,42928,23590,0,0,4,2,0,5.305,1
bunny,000134,anim,True,False,42928,23780,0,0,1,2,0,5.344,1
bunny,000135,anim,True,False,42928,23540,0,0,2,0,0,5.375,1
bunny,000136,anim,True,False,42928,24582,0,0,1,2,0,5.13,1
bunny,000137,anim,True,False,42928,24176,0,0,1,2,0,5.308,1
bunny,000138,anim,True,False,42928,24234,0,1,1,6,0,5.245,1
bunny,000139,anim,True,False,42928,24226,0,0,0,0,0,5.061,1
bunny,000140,anim,True,False,42928,24518,0,0,1,2,0,5.128,1
bunny,000141,anim,True,False,42928,24018,0,0,0,2,0,4.895,1
bunny,000142,anim,True,False,42928,24502,0,0,1,0,0,4.506,1
bunny,000143,anim,True,False,42928,23532,2,0,0,1,1,5.335,1
bunny,000144,anim,True,False,42928,23774,0,0,0,0,0,4.554,1
bunny,000145,anim,True,False,42928,24112,0,0,2,8,0,4.751,1
bunny,000146,anim,True,False,42928,23294,0,0,4,2,0,4.572,1
bunny,000147,anim,True,False,42928,24130,0,0,0,0,0,4.788,1
bunny,000148,anim,True,False,42928,23438,0,0,1,4,0,4.61,1
bunny,000149,anim,True,False,42928,23794,0,0,1,2,0,4.554,1
bunny,000150,anim,True,False,42928,23550,0,0,2,0,0,4.517,1
bunny,000151,anim,True,False,42928,22770,0,0,2,4,0,4.515,1
bunny,000152,anim,True,False,42928,23424,0,0,2,4,0,4.433,1
bunny,000153,anim,True,False,42928,22590,0,0,2,4,0,4.184,1
bunny,000154,anim,True,False,42928,23244,0,0,1,4,0,4.14,1
bunny,000155,anim,True,False,42928,22896,0,0,0,2,0,4.258,1
bunny,000156,anim,True,False,42928,23248,0,0,0,2,0,4.362,1
bunny,000157,anim,True,False,42928,22726,0,0,2,2,0,4.182,1
bunny,000158,anim,True,False,42928,23012,0,0,1,2,0,4.162,1
bunny,000159,anim,True,False,42928,22742,0,0,1,4,0,4.166,1
bunny,000160,anim,True,False,42928,22994,0,0,2,6,0,4.454,1
bunny,000161,anim,True,False,42928,22830,0,0,0,6,0,4.125,1
bunny,000162,anim,True,False,42928,22708,0,0,0,2,0,4.14,1
bunny,000163,anim,True,False,42928,22358,0,0,0,0,0,3.953,1
bunny,000164,anim,True,False,42928,22908,0,0,1,2,0,4.208,1
bunny,000165,anim,True,False,42928,22818,0,0,1,0,0,4.044,1
bunny,000166,anim,True,False,42928,23050,0,0,0,0,0,4.062,1
bunny,000167,anim,True,False,42928,21896,0,0,1,4,0,3.976,1
bunny,000168,anim,True,False,42928,22708,0,0,0,2,0,3.692,1
bunny,000169,anim,True,False,42928,22274,0,0,0,2,0,3.637,1
bunny,000170,anim,True,False,42928,22532,0,0,0,2,0,3.973,1
bunny,000171,anim,True,False,42928,22316,0,0,1,2,0,3.731,1
bunny,000172,anim,True,False,42928,22706,0,0,0,2,0,3.754,1
bunny,000173,anim,True,False,42928,22576,0,0,0,0,0,3.713,1
bunny,000174,anim,True,False,42928,22426,0,0,1,0,0,3.525,1
bunny,000175,anim,True,False,42928,22852,0,0,2,0,0,3.67,1
bunny,000176,anim,True,False,42928,22546,0,0,1,0,0,3.743,1
bunny,000177,anim,True,False,42928,22264,0,0,0,0,0,3.752,1
bunny,000178,anim,True,False,42928,22602,0,0,0,0,0,3.611,1
bunny,000179,anim,True,False,42928,22888,0,0,2,4,0,3.731,1
bunny,000180,anim,True,False,42928,22912,0,0,1,2,0,3.686,1
bunny,000181,anim,True,False,42928,22592,0,0,0,6,0,3.69,1
bunny,000182,anim,True,False,42928,23128,0,0,1,4,1,4.077,1
bunny,000183,anim,True,False,42928,22700,0,0,0,2,0,4.078,1
bunny,000184,anim,True,False,42928,22834,0,0,2,6,0,3.881,1
bunny,000185,anim,True,False,42928,22696,0,0,2,6,0,3.751,1
bunny,000186,anim,True,False,42928,23466,0,0,4,6,0,3.786,1
bunny,000187,anim,True,False,42928,23134,0,0,1,2,0,3.704,1
bunny,000188,anim,True,False,42928,22402,0,0,1,4,0,3.715,1
bunny,000189,anim,True,False,42928,23030,0,0,1,2,0,3.815,1
bunny,000190,anim,True,False,42928,21206,0,0,3,6,0,3.686,1
bunny,000191,anim,True,False,42928,23600,0,0,2,2,0,3.489,1
bunny,000192,anim,True,False,42928,23366,0,0,1,2,1,3.615,1
bunny,000193,anim,True,False,42928,23022,0,0,0,0,0,3.502,1
bunny,000194,anim,True,False,42928,22892,0,0,0,0,0,3.598,1
bunny,000195,anim,True,False,42928,23574,0,0,0,0,0,3.727,1
bunny,000196,anim,True,False,42928,23376,0,0,0,0,0,3.467,1
bunny,000197,anim,True,False,42928,23396,0,0,1,0,0,3.553,1
bunny,000198,anim,True,False,42928,22890,0,0,0,2,0,3.412,1
bunny,000199,anim,True,False,42928,22984,0,0,1,0,0,3.492,1
bunny,000200,anim,True,False,42928,23382,0,0,1,2,0,3.528,1
bunny,000201,anim,True,False,42928,23010,0,0,1,0,0,3.393,1
bunny,000202,anim,True,False,42928,22612,0,0,0,0,0,3.344,1
bunny,000203,anim,True,False,42928,22672,0,0,0,0,0,3.244,1
bunny,000204,anim,True,False,42928,23088,0,0,0,0,0,3.314,1
bunny,000205,anim,True,False,42928,23086,0,0,0,0,0,3.291,1
bunny,000206,anim,True,False,42928,23752,0,0,0,0,0,3.41,1
bunny,000207,anim,True,False,42928,22978,0,0,0,0,0,3.317,1
bunny,000208,anim,True,False,42928,23262,0,0,1,2,0,3.575,1
bunny,000209,anim,True,False,42928,23150,0,0,1,0,0,3.38,1
bunny,000210,anim,True,False,42928,22758,0,0,1,0,0,3.181,1
bunny,000211,anim,True,False,42928,23416,0,0,1,0,0,3.183,1
bunny,000212,anim,True,False,42928,22592,0,0,0,0,1,3.186,1
bunny,000213,anim,True,False,42928,23386,0,0,1,0,0,3.249,1
bunny,000214,anim,True,False,42928,22918,0,0,0,0,1,3.294,1
bunny,000215,anim,True,False,42928,22528,0,0,0,4,0,3.247,1
bunny,000216,anim,True,False,42928,22712,0,0,0,2,0,3.183,1
bunny,000217,anim,True,False,42928,22828,0,0,2,0,0,3.074,1
bunny,000218,anim,True,False,42928,22870,0,0,1,0,0,3.044,1
bunny,000219,anim,True,False,42928,23140,0,0,2,2,0,2.985,1
bunny,000220,anim,True,False,42928,23290,0,0,2,0,0,2.983,1
bunny,000221,anim,True,False,42928,22776,0,0,2,0,1,3.142,1
bunny,000222,anim,True,False,42928,22158,0,0,2,0,0,3.098,1
bunny,000223,anim,True,False,42928,22310,0,0,3,0,0,3.181,1
bunny,000224,anim,True,False,42928,22704,0,0,1,0,0,3.177,1
bunny,000225,anim,True,False,42928,22302,0,0,1,0,0,3.072,1
bunny,000226,anim,True,False,42928,22570,0,0,1,0,0,2.959,1
bunny,000227,anim,True,False,42928,21782,0,0,2,0,0,2.998,1
bunny,000228,anim,True,False,42928,23418,0,0,1,0,0,3.168,1
bunny,000229,anim,True,False,42928,21838,0,0,0,2,0,3.068,1
bunny,000230,anim,True,False,42928,22196,1,1,2,2,0,3.572,1
bunny,000231,anim,True,False,42928,22354,0,0,2,0,0,3.159,1
bunny,000232,anim,True,False,42928,22676,0,0,1,2,0,3.215,1
bunny,000233,anim,True,False,42928,22502,0,0,1,4,0,3.156,1
bunny,000234,anim,True,False,42928,23324,0,0,1,4,0,3.392,1
bunny,000235,anim,True,False,42928,23802,0,0,1,0,0,3.302,1
bunny,000236,anim,True,False,42928,23146,0,0,1,2,0,3.33,1
bunny,000237,anim,True,False,171712,30170,0,0,0,0,0,8.577,2
bunny,000238,anim,True,False,42928,22954,0,0,2,2,1,3.172,1
bunny,000239,anim,True,False,42928,22892,0,0,1,0,0,3.17,1
bunny,000240,anim,True,False,42928,22118,0,0,1,0,0,3.129,1
bunny,000241,anim,True,False,42928,23098,0,0,0,2,0,3.294,1
bunny,000242,anim,True,False,42928,22020,2,0,3,0,0,3.573,1
bunny,000243,anim,True,False,42928,23726,0,0,1,2,0,3.34,1
bunny,000244,anim,True,False,42928,22986,0,0,2,2,0,3.153,1
bunny,000245,anim,True,False,42928,22892,0,0,1,0,0,3.156,1
bunny,000246,anim,True,False,42928,22672,0,0,1,0,0,3.243,1
bunny,000247,anim,True,False,42928,22744,0,0,1,2,0,3.353,1
bunny,000248,anim,True,False,42928,23454,0,0,3,2,0,3.516,1
bunny,000249,anim,True,False,42928,23078,0,0,1,8,0,3.706,1
bunny,000250,anim,True,False,42928,22902,4,0,2,10,0,3.863,1
bunny,000251,anim,True,False,42928,23950,0,0,0,8,0,3.54,1
bunny,000252,anim,True,False,42928,23722,0,0,2,2,0,3.482,1
bunny,000253,anim,True,False,42928,23404,0,0,0,4,1,3.596,1
bunny,000254,anim,True,False,42928,23940,0,0,0,2,0,3.644,1
bunny,000255,anim,True,False,42928,23468,0,0,0,2,0,3.606,1
bunny,000256,anim,True,False,42928,24482,0,0,1,0,0,3.581,1
bunny,000257,anim,True,False,42928,24280,0,0,1,2,0,3.517,1
bunny,000258,anim,True,False,42928,24334,0,0,0,4,0,3.547,1
bunny,000259,anim,True,False,42928,24162,0,0,5,2,0,3.757,1
bunny,000260,anim,True,False,42928,24144,0,0,2,0,0,3.921,1
bunny,000261,anim,True,False,42928,24050,0,0,4,6,0,3.996,1
bunny,000262,anim,True,False,42928,24362,0,0,1,4,0,3.608,1
bunny,000263,anim,True,False,42928,23970,0,0,0,0,0,3.757,1
bunny,000264,anim,True,False,42928,23956,0,0,0,2,0,3.769,1
bunny,000265,anim,True,False,42928,24910,0,0,0,0,0,3.726,1
bunny,000266,anim,True,False,42928,24220,0,0,1,0,0,3.757,1
bunny,000267,anim,True,False,42928,24522,0,0,0,0,1,3.718,1
bunny,000268,anim,True,False,42928,24036,0,0,0,0,0,3.631,1
bunny,000269,anim,True,False,42928,24376,0,0,2,0,0,3.745,1
bunny,000270,anim,True,False,42928,24038,0,0,0,0,0,3.757,1
bunny,000271,anim,True,False,42928,24190,0,0,2,0,0,3.783,1
bunny,000272,anim,True,False,42928,24672,0,0,1,0,0,3.794,1
bunny,000273,anim,True,False,42928,25078,0,0,0,8,0,3.681,1
bunny,000274,anim,True,False,42928,24904,0,0,1,0,0,3.838,1
bunny,000275,anim,True,False,42928,24828,0,0,1,2,0,3.838,1
bunny,000276,anim,True,False,42928,25182,0,0,0,2,0,4.026,1
bunny,000277,anim,True,False,42928,24466,0,0,1,0,0,3.924,1
bunny,000278,anim,True,False,42928,24556,0,0,0,4,0,3.792,1
bunny,000279,anim,True,False,42928,24672,0,0,1,6,0,3.78,1
bunny,000280,anim,True,False,42928,24420,0,0,1,4,1,3.818,1
bunny,000281,anim,True,False,42928,24524,0,0,1,0,0,3.767,1
bunny,000282,anim,True,False,42928,24190,0,0,0,0,0,3.853,1
bunny,000283,anim,True,False,42928,25392,0,0,0,0,0,4.048,1
bunny,000284,anim,True,False,42928,24972,0,0,0,2,0,3.73,1
bunny,000285,anim,True,False,42928,24874,0,0,2,0,0,3.772,1
bunny,000286,anim,True,False,42928,25074,0,0,0,0,0,3.825,1
bunny,000287,anim,True,False,42928,25000,0,0,0,0,0,3.665,1
bunny,000288,anim,True,False,42928,25190,0,0,0,0,0,3.876,1
bunny,000289,anim,True,False,42928,25970,0,0,1,0,0,3.902,1
bunny,000290,anim,True,False,42928,25534,0,0,1,2,0,3.975,1
bunny,000291,anim,True,False,42928,25898,0,0,1,0,0,3.844,1
bunny,000292,anim,True,False,42928,25220,0,0,0,2,0,3.894,1
bunny,000293,anim,True,False,42928,25958,0,0,1,4,0,3.883,1
bunny,000294,anim,True,False,42928,24746,0,0,0,2,0,3.885,1
bunny,000295,anim,True,False,42928,25250,0,0,1,0,0,4.046,1
bunny,000296,anim,True,False,42928,25698,0,0,2,0,0,4.183,1
bunny,000297,anim,True,False,42928,25126,0,0,0,0,0,4.223,1
bunny,000298,anim,True,False,42928,25518,0,0,0,0,0,4.422,1
bunny,000299,anim,True,False,42928,24948,0,0,0,0,0,4.212,1
bunny,000300,anim,True,False,42928,24936,0,0,0,0,0,4.17,1
bunny,000301,anim,True,False,42928,24808,0,0,1,0,0,4.103,1
bunny,000302,anim,True,False,42928,25376,0,0,0,2,0,4.363,1
bunny,000303,anim,True,False,42928,25468,0,0,1,0,0,4.355,1
bunny,000304,anim,True,False,42928,25618,0,0,0,4,0,4.466,1
bunny,000305,anim,True,False,42928,25608,0,0,2,6,0,4.714,1
bunny,000306,anim,True,False,42928,26060,0,0,0,4,0,4.583,1
bunny,000307,anim,True,False,42928,26500,0,0,2,2,0,4.925,1
bunny,000308,anim,True,False,42928,26184,0,0,2,2,0,4.825,1
bunny,000309,anim,True,False,42928,26520,0,0,0,2,0,4.605,1
bunny,000310,anim,True,False,42928,26434,0,0,4,4,0,4.739,1
bunny,000311,anim,True,False,42928,26462,0,0,1,0,0,4.876,1
bunny,000312,anim,True,False,42928,26174,0,0,1,0,0,4.782,1
bunny,000313,anim,True,False,42928,26178,0,0,1,2,0,4.593,1
bunny,000314,anim,True,False,42928,25754,0,0,3,2,0,5.189,1
bunny,000315,anim,True,False,42928,25538,0,0,1,2,0,5.067,1
bunny,000316,anim,True,False,42928,25574,0,0,1,2,0,4.895,1
bunny,000317,anim,True,False,42928,26188,0,0,2,2,1,5.209,1
bunny,000318,anim,True,False,42928,26166,0,0,3,0,0,5.195,1
bunny,000319,anim,True,False,42928,26558,0,0,1,4,0,5.676,1
bunny,000320,anim,True,False,42928,25978,0,0,0,2,1,5.315,1
bunny,000321,anim,True,False,42928,26318,0,0,1,4,0,5.444,1
bunny,000322,anim,True,False,42928,25688,0,0,0,3,1,5.215,1
