name,cam,type,success,open,input_faces,output_faces,case_1,case_2,case_3,case_4,case_5,runtime,wso
bunny,000323,anim,True,False,42928,25430,0,0,1,0,1,5.271,1
bunny,000324,anim,True,False,42928,25520,0,0,2,14,0,5.269,1
bunny,000325,anim,True,False,42928,25782,0,0,1,2,0,5.556,1
bunny,000326,anim,True,False,42928,24798,0,0,0,2,0,5.595,1
bunny,000327,anim,True,False,42928,25564,0,0,0,2,0,5.453,1
bunny,000328,anim,True,False,42928,26026,0,0,2,0,0,5.523,1
bunny,000329,anim,True,False,42928,25674,0,0,0,2,0,5.8,1
bunny,000330,anim,True,False,42928,24576,0,0,3,2,0,6.146,1
bunny,000331,anim,True,False,42928,25542,0,0,2,4,0,6.237,1
bunny,000332,anim,True,False,42928,26120,0,0,1,0,0,5.141,1
bunny,000333,anim,True,False,42928,25688,0,0,0,2,0,5.447,1
bunny,000334,anim,True,False,42928,25914,0,0,0,4,0,5.807,1
bunny,000335,anim,True,False,42928,25016,0,0,0,2,0,5.612,1
bunny,000336,anim,True,False,42928,25982,0,0,0,2,2,5.19,1
bunny,000337,anim,True,False,42928,24998,0,0,1,2,0,5.173,1
bunny,000338,anim,True,False,42928,25188,1,0,0,0,0,6.025,1
bunny,000339,anim,True,False,42928,25000,0,0,0,2,0,4.987,1
bunny,000340,anim,True,False,42928,25324,0,0,0,0,0,5.145,1
bunny,000341,anim,True,False,42928,25358,0,0,1,2,0,5.298,1
bunny,000342,anim,True,False,42928,25148,0,0,0,2,0,5.289,1
bunny,000343,anim,True,False,42928,25012,0,0,1,0,0,5.175,1
bunny,000344,anim,True,False,42928,25064,0,0,0,0,0,5.235,1
bunny,000345,anim,True,False,42928,25300,1,0,3,8,0,5.787,1
bunny,000346,anim,True,False,42928,25176,0,0,2,6,0,5.552,1
bunny,000347,anim,True,False,42928,25510,0,0,1,8,0,5.257,1
bunny,000348,anim,True,False,42928,25550,0,0,1,6,0,5.753,1
bunny,000349,anim,True,False,42928,25312,0,0,2,4,0,5.636,1
bunny,000350,anim,True,False,42928,25770,0,0,1,4,0,5.696,1
bunny,000351,anim,True,False,42928,25654,0,0,2,2,0,6.258,1
bunny,000352,anim,True,False,42928,25924,0,0,2,0,0,6.214,1
bunny,000353,anim,True,False,42928,26418,0,0,1,8,0,6.56,1
bunny,000354,anim,True,False,42928,26176,0,0,4,4,0,6.533,1
bunny,000355,anim,True,False,42928,26000,0,0,1,0,0,6.434,1
bunny,000356,anim,True,False,42928,25280,0,0,1,2,0,6.782,1
bunny,000357,anim,True,False,42928,25428,0,0,0,6,0,6.908,1
bunny,000358,anim,True,False,42928,26096,0,0,1,8,0,7.287,1
bunny,000359,anim,True,False,42928,25298,0,0,2,6,0,6.814,1
bunny,000360,anim,True,False,42928,25188,0,0,2,0,0,6.704,1
bunny,000361,anim,True,False,42928,25094,0,0,5,2,0,6.715,1
bunny,000362,anim,True,False,42928,24818,0,0,2,2,0,6.686,1
bunny,000363,anim,True,False,42928,24774,3,0,2,2,0,6.92,1
bunny,000364,anim,True,False,42928,24704,0,0,4,4,0,7.03,1
bunny,000365,anim,True,False,42928,25024,0,0,1,4,0,6.476,1
bunny,000366,anim,True,False,42928,24778,0,0,2,0,0,6.8,1
bunny,000367,anim,True,False,42928,25186,0,0,1,8,0,6.845,1
bunny,000368,anim,True,False,42928,25004,0,0,2,0,0,6.008,1
bunny,000369,anim,True,False,42928,24430,0,0,1,2,0,6.851,1
bunny,000370,anim,True,False,42928,24882,0,0,1,0,0,5.886,1
bunny,000371,anim,True,False,42928,24866,0,0,0,0,0,5.909,1
bunny,000372,anim,True,False,42928,24426,0,0,0,0,0,5.59,1
bunny,000373,anim,True,False,42928,24524,0,0,0,0,0,5.401,1
bunny,000374,anim,True,False,42928,23912,0,0,0,0,0,5.27,1
bunny,000375,anim,True,False,42928,23626,0,0,0,0,0,5.319,1
bunny,000376,anim,True,False,42928,23746,0,0,2,4,0,5.437,1
bunny,000377,anim,True,False,42928,24042,0,0,3,0,0,5.589,1
bunny,000378,anim,True,False,42928,23684,0,0,2,2,0,5.858,1
bunny,000379,anim,True,False,42928,23416,0,0,1,2,0,5.665,1
bunny,000380,anim,True,False,42928,23046,0,0,1,2,0,5.094,1
bunny,000381,anim,True,False,42928,23128,0,0,0,0,0,5.524,1
bunny,000382,anim,True,False,42928,22876,0,0,2,0,0,5.428,1
bunny,000383,anim,True,False,42928,22414,0,0,1,2,0,5.045,1
bunny,000384,anim,True,False,42928,22628,0,0,0,2,0,5.069,1
bunny,000385,anim,True,False,42928,22980,0,0,1,2,0,5.535,1
bunny,000386,anim,True,False,42928,22660,0,0,0,6,0,5.29,1
bunny,000387,anim,True,False,42928,22306,0,0,1,0,0,5.082,1
bunny,000388,anim,True,False,42928,22906,0,0,2,2,0,5.18,1
bunny,000389,anim,True,False,42928,22788,0,0,0,0,0,5.137,1
bunny,000390,anim,True,False,42928,23360,0,0,0,0,0,5.372,1
bunny,000391,anim,True,False,42928,23480,0,0,2,0,0,5.502,1
bunny,000392,anim,True,False,42928,23430,0,0,0,2,0,5.621,1
bunny,000393,anim,True,False,42928,24024,0,0,1,2,0,5.328,1
bunny,000394,anim,True,False,42928,23678,0,0,1,2,1,5.243,1
bunny,000395,anim,True,False,42928,23914,0,0,2,0,0,5.086,1
bunny,000396,anim,True,False,42928,24100,0,0,0,0,0,5.218,1
bunny,000397,anim,True,False,42928,24164,0,0,2,2,0,5.023,1
bunny,000398,anim,True,False,42928,23478,0,0,1,0,0,5.086,1
bunny,000399,anim,True,False,42928,23686,0,0,0,0,0,4.978,1
bunny,000400,anim,True,False,42928,23334,0,0,1,0,0,4.984,1
Angela,000001,anim,True,True,39576,20188,8,0,3,14,1,6.962,1
Angela,000002,anim,True,True,39576,23456,1,0,2,4,2,7.687,1
Angela,000003,anim,True,True,39576,23665,0,0,4,6,2,6.866,1
Angela,000004,anim,True,True,39576,22583,1,0,3,10,2,7.438,1
Angela,000005,anim,True,True,39576,23502,0,0,0,8,2,6.678,1
Angela,000006,anim,True,True,158304,35546,0,1,0,4,0,22.235,2
Angela,000007,anim,True,True,39576,23064,0,1,3,2,2,6.641,1
Angela,000008,anim,True,True,39576,22830,0,0,0,2,1,6.455,1
Angela,000009,anim,True,True,39576,20478,11,0,0,4,1,6.872,1
Angela,000010,anim,True,True,39576,23000,0,0,0,4,1,6.925,1
Angela,000011,anim,True,True,158304,35760,0,0,0,6,0,22.591,2
Angela,000012,anim,True,True,158304,34658,0,1,1,2,0,21.716,2
Angela,000013,anim,True,True,158304,34510,0,0,1,4,0,20.671,2
Angela,000014,anim,True,True,158304,34637,0,0,1,4,0,21.099,2
Angela,000015,anim,True,True,158304,35283,0,0,1,0,0,20.125,2
Angela,000016,anim,True,True,39576,22433,0,0,1,4,1,5.829,1
Angela,000017,anim,True,True,39576,22693,0,0,1,4,1,6.129,1
Angela,000018,anim,True,True,39576,22523,0,0,0,2,1,5.893,1
Angela,000019,anim,True,True,39576,21953,0,0,0,2,1,6.322,1
Angela,000020,anim,True,True,39576,22353,0,0,0,2,1,5.869,1
Angela,000021,anim,True,True,39576,22237,0,0,1,4,1,6.256,1
Angela,000022,anim,True,True,39576,22237,0,0,3,2,1,6.061,1
Angela,000023,anim,True,True,158304,35169,0,0,2,8,0,19.719,2
Angela,000024,anim,True,True,158304,34151,0,0,1,0,0,20.098,2
Angela,000025,anim,True,True,633216,56849,0,0,2,4,0,75.478,3
Angela,000026,anim,True,True,158304,34927,0,0,2,4,0,21.399,2
Angela,000027,anim,True,True,158304,34715,0,0,1,4,0,21.48,2
Angela,000028,anim,True,True,158304,34601,0,0,1,2,0,23.435,2
Angela,000029,anim,True,True,39576,22603,0,0,2,12,0,6.909,1
Angela,000030,anim,True,True,39576,22621,0,0,2,8,0,7.033,1
Angela,000031,anim,True,True,39576,23013,1,0,5,6,0,8.478,1
Angela,000032,anim,True,True,39576,23149,0,0,4,4,1,7.242,1
Angela,000033,anim,True,True,39576,22043,8,0,2,11,0,7.865,1
Angela,000034,anim,True,True,39576,23281,0,0,1,6,0,7.197,1
Angela,000035,anim,True,True,158304,36467,0,0,2,2,0,26.643,2
Angela,000036,anim,True,True,39576,23209,0,0,2,0,0,6.707,1
Angela,000037,anim,True,True,158304,35858,0,0,1,0,0,26.539,2
Angela,000038,anim,True,True,158304,36738,0,0,1,0,0,25.038,2
Angela,000039,anim,True,True,158304,36804,0,0,0,0,1,22.851,2
Angela,000040,anim,True,True,39576,23586,0,0,1,2,0,7.965,1
Angela,000041,anim,True,True,39576,24488,0,0,1,10,0,6.857,1
Angela,000042,anim,True,True,39576,24348,0,0,3,4,0,7.172,1
Angela,000043,anim,True,True,39576,23992,0,0,0,0,0,7.599,1
Angela,000044,anim,True,True,39576,24398,0,0,1,0,0,7.267,1
Angela,000045,anim,True,True,39576,24458,0,0,5,2,0,7.523,1
Angela,000046,anim,True,True,39576,24452,0,0,1,8,0,7.31,1
Angela,000047,anim,True,True,39576,25998,0,0,4,2,1,7.27,1
Angela,000048,anim,True,True,39576,24668,0,0,3,4,0,6.544,1
Angela,000049,anim,True,True,39576,23904,0,2,7,8,1,6.995,1
Angela,000050,anim,True,True,39576,23186,5,0,2,8,1,6.9,1
Angela,000051,anim,True,True,39576,24456,0,1,4,4,0,6.538,1
Angela,000052,anim,True,True,39576,24386,0,1,6,2,0,6.716,1
Angela,000053,anim,True,True,39576,24554,0,0,5,0,0,6.791,1
Angela,000054,anim,True,True,39576,24478,0,0,3,4,0,6.589,1
Angela,000055,anim,True,True,39576,24398,0,0,2,12,0,7.043,1
Angela,000056,anim,True,True,39576,21776,9,0,3,0,0,6.662,1
Angela,000057,anim,True,True,39576,24200,0,0,1,8,0,6.372,1
Angela,000058,anim,True,True,39576,24026,0,0,2,4,0,6.419,1
Angela,000059,anim,True,True,39576,23770,0,0,0,8,0,6.345,1
Angela,000060,anim,True,True,39576,23778,0,0,1,10,0,6.285,1
Angela,000061,anim,True,True,39576,23912,0,0,0,8,0,6.285,1
Angela,000062,anim,True,True,39576,23516,0,0,2,4,0,6.425,1
Angela,000063,anim,True,True,158304,36186,0,0,0,0,0,20.51,2
Angela,000064,anim,True,True,39576,23252,1,0,1,0,0,6.217,1
Angela,000065,anim,True,True,39576,22840,0,0,2,2,0,6.297,1
Angela,000066,anim,True,True,39576,22660,0,0,2,4,0,6.235,1
Angela,000067,anim,True,True,158304,35074,0,0,0,2,0,20.421,2
Angela,000068,anim,True,True,158304,35286,0,0,1,4,0,19.248,2
Angela,000069,anim,True,True,39576,22460,0,0,3,12,0,6.172,1
Angela,000070,anim,True,True,39576,22494,0,0,4,12,0,6.013,1
Angela,000071,anim,True,True,39576,22820,0,0,0,16,0,6.145,1
Angela,000072,anim,True,True,39576,23105,0,0,1,12,0,6.165,1
Angela,000073,anim,True,True,39576,22744,1,0,2,8,0,6.595,1
Angela,000074,anim,True,True,39576,23156,0,0,0,10,1,5.992,1
Angela,000075,anim,True,True,39576,23054,1,0,2,14,0,6.058,1
Angela,000076,anim,True,True,39576,22604,0,0,1,16,0,6.165,1
Angela,000077,anim,True,True,39576,22520,0,0,3,6,0,5.593,1
Angela,000078,anim,True,True,39576,22516,0,0,1,2,0,5.936,1
Angela,000079,anim,True,True,39576,22678,0,0,1,14,0,6.254,1
Angela,000080,anim,True,True,158304,34381,0,0,0,10,0,19.249,2
Angela,000081,anim,True,True,39576,22038,0,0,2,10,0,5.732,1
Angela,000082,anim,True,True,39576,21936,0,0,3,12,0,5.723,1
Angela,000083,anim,True,True,39576,22246,0,0,0,10,0,6.012,1
Angela,000084,anim,True,True,39576,22432,0,0,0,10,0,6.323,1
Angela,000085,anim,True,True,39576,21716,0,0,1,16,0,5.781,1
Angela,000086,anim,True,True,39576,21712,0,0,1,14,0,5.914,1
Angela,000087,anim,True,True,39576,22050,0,0,2,20,0,5.993,1
Angela,000088,anim,True,True,39576,21530,0,0,1,14,0,6.945,1
Angela,000089,anim,True,True,633216,56052,0,0,0,8,0,60.858,3
Angela,000090,anim,True,True,158304,33682,0,0,1,10,0,19.53,2
Angela,000091,anim,True,True,158304,33022,0,0,0,6,0,17.96,2
Angela,000092,anim,True,True,158304,34366,0,0,0,10,0,18.25,2
Angela,000093,anim,True,True,158304,33764,0,0,1,8,0,18.208,2
Angela,000094,anim,True,True,158304,33212,0,0,4,14,0,17.619,2
Angela,000095,anim,True,True,158304,33706,0,0,1,16,0,18.433,2
Angela,000096,anim,True,True,158304,33373,0,2,3,18,0,18.097,2
Angela,000097,anim,True,True,158304,33755,0,0,1,24,0,18.218,2
Angela,000098,anim,True,True,158304,34260,0,0,0,12,0,17.596,2
Angela,000099,anim,True,True,158304,33322,0,0,1,8,0,16.715,2
Angela,000100,anim,True,True,158304,32664,0,0,0,6,0,17.172,2
Angela,000101,anim,True,True,158304,33190,0,0,0,8,0,18.705,2
Angela,000102,anim,True,True,158304,33264,0,0,1,6,0,17.935,2
Angela,000103,anim,True,True,39576,22038,0,0,3,12,0,6.111,1
Angela,000104,anim,True,True,39576,21954,0,0,2,20,0,5.748,1
Angela,000105,anim,True,True,39576,22258,0,0,1,16,0,5.852,1
Angela,000106,anim,True,True,39576,21802,0,0,2,14,0,5.828,1
Angela,000107,anim,True,True,39576,22936,0,0,1,12,0,6.86,1
Angela,000108,anim,True,True,39576,22282,0,0,1,12,0,6.102,1
Angela,000109,anim,True,True,39576,22228,0,0,1,14,0,5.919,1
Angela,000110,anim,True,True,39576,22932,0,0,2,12,0,6.214,1
Angela,000111,anim,True,True,158304,33970,0,0,0,6,0,19.167,2
Angela,000112,anim,True,True,39576,22590,0,0,1,10,0,6.323,1
Angela,000113,anim,True,True,39576,22540,0,0,1,4,0,6.02,1
Angela,000114,anim,True,True,158304,34594,0,0,1,8,1,20.306,2
Angela,000115,anim,True,True,158304,34722,0,0,0,4,0,19.639,2
Angela,000116,anim,True,True,39576,22590,1,0,1,14,0,6.786,1
Angela,000117,anim,True,True,39576,22612,0,0,1,16,0,6.232,1
Angela,000118,anim,True,True,39576,22598,0,0,1,6,0,6.285,1
Angela,000119,anim,True,True,39576,23342,0,0,1,18,0,6.476,1
Angela,000120,anim,True,True,39576,22480,0,0,3,18,0,5.945,1
Angela,000121,anim,True,True,39576,22706,0,0,3,16,0,5.977,1
Angela,000122,anim,True,True,158304,34941,0,0,1,10,0,18.919,2
Angela,000123,anim,True,True,39576,23630,0,0,3,8,0,6.323,1
Angela,000124,anim,True,True,39576,22828,0,0,3,2,0,6.235,1
Angela,000125,anim,True,True,39576,22530,0,0,2,2,0,6.016,1
Angela,000126,anim,True,True,39576,22810,0,0,1,2,0,5.866,1
Angela,000127,anim,True,True,39576,23078,0,0,1,0,0,5.75,1
Angela,000128,anim,True,True,158304,36203,0,0,0,0,1,20.092,2
Angela,000129,anim,True,True,39576,23098,0,0,1,2,0,6.117,1
Angela,000130,anim,True,True,39576,24036,0,0,0,8,0,6.2,1
Angela,000131,anim,True,True,39576,23918,0,0,1,6,0,6.611,1
Angela,000132,anim,True,True,39576,24016,0,0,0,4,0,6.426,1
Angela,000133,anim,True,True,39576,23688,0,0,0,4,0,6.412,1
Angela,000134,anim,True,True,39576,23946,0,0,2,6,0,6.594,1
Angela,000135,anim,True,True,39576,24434,1,0,1,0,1,7.594,1
Angela,000136,anim,True,True,39576,24204,1,0,4,5,1,6.903,1
Angela,000137,anim,True,True,39576,23978,0,0,3,6,0,6.54,1
Angela,000138,anim,True,True,39576,23890,0,0,6,2,0,6.695,1
Angela,000139,anim,True,True,158304,37362,0,0,2,0,0,22.664,2
Angela,000140,anim,True,True,39576,24422,0,0,7,6,1,7.038,1
Angela,000141,anim,True,True,39576,24394,0,0,4,4,0,6.856,1
Angela,000142,anim,True,True,158304,38176,0,1,2,4,0,22.455,2
Angela,000143,anim,True,True,39576,24300,0,0,5,2,0,6.744,1
Angela,000144,anim,True,True,39576,24398,0,0,5,6,0,6.525,1
Angela,000145,anim,True,True,39576,24654,0,0,3,8,0,7.287,1
Angela,000146,anim,True,True,39576,24104,0,0,2,2,0,7.35,1
Angela,000147,anim,True,True,39576,24656,0,0,2,4,0,7.496,1
Angela,000148,anim,True,True,158304,38026,0,0,0,0,0,28.172,2
Angela,000149,anim,True,True,39576,22946,6,0,3,6,0,7.463,1
Angela,000150,anim,True,True,39576,24590,0,0,2,12,0,7.4,1
BSoD-ItCA-final,000001,anim,True,True,30912,10544,0,0,0,2,0,3.719,1
BSoD-ItCA-final,000002,anim,True,True,30912,10660,0,0,0,8,0,3.482,1
BSoD-ItCA-final,000003,anim,True,True,30912,10820,0,0,0,2,0,3.551,1
BSoD-ItCA-final,000004,anim,True,True,123648,17378,0,0,0,0,0,12.695,2
BSoD-ItCA-final,000005,anim,True,True,123648,17120,0,0,1,1,0,12.33,2
BSoD-ItCA-final,000006,anim,True,True,30912,10190,0,0,0,1,0,3.667,1
BSoD-ItCA-final,000007,anim,True,True,30912,10191,0,0,0,4,0,3.752,1
BSoD-ItCA-final,000008,anim,True,True,30912,9976,0,0,0,0,0,3.748,1
BSoD-ItCA-final,000009,anim,True,True,30912,9815,0,0,0,4,0,3.547,1
BSoD-ItCA-final,000010,anim,True,True,30912,9706,0,0,0,5,0,3.721,1
BSoD-ItCA-final,000011,anim,True,True,30912,9680,0,0,1,2,0,3.551,1
BSoD-ItCA-final,000012,anim,True,True,30912,10628,0,0,0,0,0,3.751,1
BSoD-ItCA-final,000013,anim,True,True,30912,10094,0,0,0,0,0,3.691,1
BSoD-ItCA-final,000014,anim,True,True,123648,16626,0,0,0,2,0,10.608,2
BSoD-ItCA-final,000015,anim,True,True,30912,10128,0,0,0,1,0,3.804,1
BSoD-ItCA-final,000016,anim,True,True,30912,9922,0,0,0,5,0,3.756,1
BSoD-ItCA-final,000017,anim,True,True,30912,9354,0,0,0,0,0,3.457,1
BSoD-ItCA-final,000018,anim,True,True,30912,9432,0,0,0,0,0,3.274,1
BSoD-ItCA-final,000019,anim,True,True,30912,9376,0,0,0,0,0,3.342,1
BSoD-ItCA-final,000020,anim,True,True,30912,9878,0,0,0,0,0,3.447,1
BSoD-ItCA-final,000021,anim,True,True,30912,9746,0,0,0,0,0,3.545,1
BSoD-ItCA-final,000022,anim,True,True,30912,10226,0,0,0,5,0,3.859,1
BSoD-ItCA-final,000023,anim,True,True,30912,10358,0,0,0,3,0,3.932,1
BSoD-ItCA-final,000024,anim,True,True,30912,10692,0,0,1,1,0,3.846,1
BSoD-ItCA-final,000025,anim,True,True,30912,10568,0,0,0,1,0,3.924,1
BSoD-ItCA-final,000026,anim,True,True,30912,10852,0,0,1,0,0,4.089,1
BSoD-ItCA-final,000027,anim,True,True,30912,10644,0,0,0,5,0,3.753,1
BSoD-ItCA-final,000028,anim,True,True,123648,17690,0,0,0,0,0,9.411,2
BSoD-ItCA-final,000029,anim,True,True,30912,10774,0,0,0,0,0,3.735,1
BSoD-ItCA-final,000030,anim,True,True,30912,10646,0,0,0,0,0,3.494,1
BSoD-ItCA-final,000031,anim,True,True,30912,10632,0,0,1,2,0,3.812,1
BSoD-ItCA-final,000032,anim,True,True,30912,10504,0,0,0,2,0,3.648,1
BSoD-ItCA-final,000033,anim,True,True,30912,10924,0,0,0,4,1,3.754,1
BSoD-ItCA-final,000034,anim,True,True,30912,10622,0,0,0,1,0,3.718,1
BSoD-ItCA-final,000035,anim,True,True,30912,10638,0,0,1,3,0,3.698,1
BSoD-ItCA-final,000036,anim,True,True,30912,10342,0,0,0,3,0,3.718,1
BSoD-ItCA-final,000037,anim,True,True,30912,10107,0,0,0,4,0,3.78,1
BSoD-ItCA-final,000038,anim,True,True,30912,10174,0,0,1,0,0,3.734,1
BSoD-ItCA-final,000039,anim,True,True,30912,9810,0,0,0,5,0,3.584,1
BSoD-ItCA-final,000040,anim,True,True,30912,9950,0,0,0,6,0,3.856,1
BSoD-ItCA-final,000041,anim,True,True,30912,9710,0,0,0,0,0,3.643,1
BSoD-ItCA-final,000042,anim,True,True,30912,9750,0,0,0,0,1,3.682,1
BSoD-ItCA-final,000043,anim,True,True,30912,10100,0,0,0,0,1,3.689,1
BSoD-ItCA-final,000044,anim,True,True,30912,10202,0,0,1,3,0,3.915,1
BSoD-ItCA-final,000045,anim,True,True,30912,10220,0,0,0,1,0,3.945,1
BSoD-ItCA-final,000046,anim,True,True,30912,9926,0,0,0,5,0,3.826,1
BSoD-ItCA-final,000047,anim,True,True,30912,9100,0,0,0,0,0,3.375,1
BSoD-ItCA-final,000048,anim,True,True,30912,9672,0,0,0,0,0,3.337,1
BSoD-ItCA-final,000049,anim,True,True,30912,9642,0,0,0,0,0,3.394,1
BSoD-ItCA-final,000050,anim,True,True,30912,8784,5,0,0,0,0,3.715,1
BSoD-ItCA-final,000051,anim,True,True,30912,10096,0,0,1,0,0,3.415,1
BSoD-ItCA-final,000052,anim,True,True,494592,28960,0,0,0,0,0,43.913,3
BSoD-ItCA-final,000053,anim,True,True,30912,10374,0,0,0,0,1,3.641,1
BSoD-ItCA-final,000054,anim,True,True,30912,10188,0,0,1,4,0,3.789,1
BSoD-ItCA-final,000055,anim,True,True,30912,9934,0,0,0,0,0,3.544,1
BSoD-ItCA-final,000056,anim,True,True,30912,10108,0,0,1,3,0,3.748,1
BSoD-ItCA-final,000057,anim,True,True,30912,10396,0,0,0,2,0,3.712,1
BSoD-ItCA-final,000058,anim,True,True,123648,17392,0,0,0,0,0,9.383,2
BSoD-ItCA-final,000059,anim,True,True,30912,10226,0,0,0,0,0,3.582,1
BSoD-ItCA-final,000060,anim,True,True,30912,10420,0,0,0,5,0,3.911,1
BSoD-ItCA-final,000061,anim,True,True,30912,10190,0,0,0,2,1,3.567,1
BSoD-ItCA-final,000062,anim,True,True,30912,10083,0,0,0,4,0,3.567,1
BSoD-ItCA-final,000063,anim,True,True,30912,10431,0,0,0,5,0,3.812,1
BSoD-ItCA-final,000064,anim,True,True,30912,10292,0,0,0,2,0,3.653,1
BSoD-ItCA-final,000065,anim,True,True,30912,10050,0,0,2,3,0,3.856,1
BSoD-ItCA-final,000066,anim,True,True,30912,10084,0,0,1,1,0,3.824,1
BSoD-ItCA-final,000067,anim,True,True,30912,10230,0,0,0,4,0,3.61,1
BSoD-ItCA-final,000068,anim,True,True,30912,10441,0,0,0,1,0,3.564,1
BSoD-ItCA-final,000069,anim,True,True,30912,9908,0,0,0,3,0,3.832,1
BSoD-ItCA-final,000070,anim,True,True,30912,9806,0,0,0,2,1,3.846,1
BSoD-ItCA-final,000071,anim,True,True,30912,9744,0,0,1,0,0,3.692,1
BSoD-ItCA-final,000072,anim,True,True,30912,9924,0,0,0,0,0,3.5,1
BSoD-ItCA-final,000073,anim,True,True,30912,9982,0,0,0,2,0,3.55,1
BSoD-ItCA-final,000074,anim,True,True,30912,9750,0,0,2,1,0,3.554,1
BSoD-ItCA-final,000075,anim,True,True,30912,10126,0,0,0,1,0,3.752,1
BSoD-ItCA-final,000076,anim,True,True,30912,9970,0,0,0,0,0,3.579,1
BSoD-ItCA-final,000077,anim,True,True,30912,8932,0,0,0,0,0,3.29,1
BSoD-ItCA-final,000078,anim,True,True,30912,9516,1,0,0,2,0,3.722,1
BSoD-ItCA-final,000079,anim,True,True,30912,9674,0,0,0,0,0,3.519,1
BSoD-ItCA-final,000080,anim,True,True,30912,8814,4,0,0,0,0,3.801,1
BSoD-ItCA-final,000081,anim,True,True,30912,9807,0,0,0,3,0,3.7,1
